Source Port,Destination Port,NAT Source Port,NAT Destination Port,Action,Bytes,Bytes Sent,Bytes Received,Packets,Elapsed Time (sec),pkts_sent,pkts_received
55762,445,0,0,drop,70,70,0,1,0,1,0
52919,445,0,0,drop,66,66,0,1,0,1,0
54225,445,0,0,drop,70,70,0,1,0,1,0
49795,443,22996,443,allow,7243,777,6466,17,126,8,9
55032,443,19722,443,allow,8965,3021,5944,39,360,22,17
49564,53,46836,53,allow,186,95,91,2,31,1,1
15345,36829,0,0,deny,66,66,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
55056,80,55056,80,allow,2959,1505,1454,10,16,6,4
56628,443,13354,443,allow,8240,3521,4719,25,18,15,10
26053,33720,0,0,deny,160,160,0,1,0,1,0
57506,445,0,0,drop,66,66,0,1,0,1,0
65469,53,36424,53,allow,308,110,198,2,30,1,1
56594,53,29926,53,allow,788,108,680,2,30,1,1
55077,53,1629,53,allow,174,89,85,2,31,1,1
57534,445,0,0,drop,70,70,0,1,0,1,0
52898,80,52898,80,allow,1916,1467,449,10,19,6,4
51910,37965,0,0,deny,62,62,0,1,0,1,0
57470,55000,8797,55000,allow,726,726,0,12,1200,12,0
59988,64147,0,0,deny,66,66,0,1,0,1,0
55401,445,0,0,drop,66,66,0,1,0,1,0
59928,80,12349,80,allow,5755,3943,1812,24,31,13,11
52596,17372,0,0,deny,66,66,0,1,0,1,0
56871,53,27631,53,allow,198,86,112,2,30,1,1
47330,443,38110,443,allow,9297,2727,6570,27,80,15,12
49665,80,5154,80,allow,2237,508,1729,10,125,6,4
57023,445,0,0,drop,66,66,0,1,0,1,0
61862,445,0,0,drop,70,70,0,1,0,1,0
52926,445,0,0,drop,66,66,0,1,0,1,0
57095,445,0,0,drop,66,66,0,1,0,1,0
49354,443,56660,443,allow,4379,2565,1814,24,81,11,13
50086,57470,0,0,deny,66,66,0,1,0,1,0
53577,8999,47694,8999,allow,372,186,186,6,15,3,3
56756,443,1855,443,allow,7565,2187,5378,27,24,15,12
64476,445,0,0,drop,66,66,0,1,0,1,0
56562,53,8442,53,allow,726,85,641,2,30,1,1
24260,50584,0,0,deny,62,62,0,1,0,1,0
62329,53,9486,53,allow,268,86,182,2,30,1,1
58245,445,0,0,drop,70,70,0,1,0,1,0
61735,445,0,0,drop,66,66,0,1,0,1,0
36471,443,15597,443,allow,83203,3599,79604,101,138,41,60
62992,445,0,0,drop,70,70,0,1,0,1,0
27005,27016,20035,27016,allow,903,126,777,2,31,1,1
52430,35440,0,0,deny,146,146,0,1,0,1,0
55039,443,64407,443,allow,10961,2666,8295,35,237,16,19
5588,5588,0,0,allow,3354,1792,1562,46,194,23,23
50872,80,50084,80,allow,54441,4387,50054,75,140,37,38
50471,80,51148,80,allow,1658,1247,411,8,15,5,3
46495,4607,0,0,deny,60,60,0,1,0,1,0
0,0,0,0,allow,480,244,236,4,0,2,2
55161,37807,0,0,deny,66,66,0,1,0,1,0
54909,445,0,0,drop,70,70,0,1,0,1,0
63208,445,0,0,drop,66,66,0,1,0,1,0
52786,443,4838,443,allow,9032,2673,6359,30,142,16,14
62071,443,12103,443,allow,134,60,74,3,4,2,1
55057,53,26203,53,allow,211,110,101,2,30,1,1
53676,3678,50673,3678,allow,70,70,0,1,4,1,0
61631,443,61631,443,allow,4748,1841,2907,19,26,11,8
443,62514,0,0,deny,66,66,0,1,0,1,0
53438,443,53438,443,allow,2511,1465,1046,21,102,10,11
40238,443,22315,443,allow,7283,2384,4899,25,361,12,13
65070,53,45301,53,allow,821,102,719,2,30,1,1
62255,445,0,0,drop,70,70,0,1,0,1,0
56747,42333,2469,42333,allow,66,66,0,1,5,1,0
55101,53,1606,53,allow,197,102,95,2,30,1,1
49446,53,1735,53,allow,403,142,261,2,30,1,1
41734,57470,0,0,deny,62,62,0,1,0,1,0
51883,16325,58501,16325,allow,316,136,180,6,6,3,3
61997,445,0,0,drop,66,66,0,1,0,1,0
46617,53,46617,53,allow,213,87,126,2,30,1,1
52112,22114,0,0,deny,66,66,0,1,0,1,0
63093,443,45246,443,allow,304,86,218,2,30,1,1
50366,445,0,0,drop,66,66,0,1,0,1,0
57416,53,52623,53,allow,186,95,91,2,30,1,1
9193,443,3894,443,allow,5043,432,4611,12,16,6,6
35112,443,57886,443,allow,3242,1248,1994,26,362,7,19
53728,445,0,0,drop,70,70,0,1,0,1,0
49839,53,21176,53,allow,315,102,213,2,30,1,1
57371,443,2707,443,allow,5619,927,4692,17,15,10,7
56644,443,7171,443,allow,12924,3689,9235,31,82,17,14
52640,64147,0,0,deny,62,62,0,1,0,1,0
49645,80,12574,80,allow,318,192,126,6,41,4,2
63525,53,0,0,allow,174,77,97,2,30,1,1
59430,50584,0,0,deny,66,66,0,1,0,1,0
65113,53,56187,53,allow,232,102,130,2,29,1,1
53682,20884,50647,20884,allow,70,70,0,1,4,1,0
3478,61463,0,0,deny,164,164,0,1,0,1,0
46009,53,4263,53,allow,199,94,105,2,30,1,1
51903,35904,40844,35904,allow,70,70,0,1,5,1,0
62301,445,0,0,drop,70,70,0,1,0,1,0
51798,37020,7892,37020,allow,70,70,0,1,5,1,0
9381,35440,0,0,deny,62,62,0,1,0,1,0
1928,53,30597,53,allow,210,78,132,2,29,1,1
58761,443,45887,443,allow,318,192,126,6,26,4,2
50349,443,62395,443,allow,1385,868,517,12,30,6,6
49352,443,51520,443,allow,10055,1184,8871,21,76,9,12
43918,5228,35546,5228,allow,2276,1356,920,15,3601,7,8
55695,53,46724,53,allow,209,102,107,2,30,1,1
53951,445,0,0,drop,66,66,0,1,0,1,0
59509,64147,0,0,deny,62,62,0,1,0,1,0
52837,53,0,0,allow,86,86,0,1,29,1,0
53904,1024,55644,1024,allow,70,70,0,1,4,1,0
55470,445,0,0,drop,70,70,0,1,0,1,0
54307,443,65534,443,allow,5661,1444,4217,19,135,11,8
19037,53,19037,53,allow,227,89,138,2,31,1,1
59455,445,0,0,drop,70,70,0,1,0,1,0
56617,3389,56617,3389,allow,3425,1470,1955,16,17,8,8
63877,445,0,0,drop,70,70,0,1,0,1,0
56649,443,46574,443,allow,4628,1035,3593,19,25,11,8
39133,5223,14877,5223,allow,4113,1213,2900,22,713,12,10
54627,80,54627,80,allow,12385,1831,10554,20,20,9,11
58091,445,0,0,drop,70,70,0,1,0,1,0
61281,443,15563,443,allow,3169,979,2190,14,135,7,7
49839,443,44506,443,allow,7021,1767,5254,26,224,13,13
63018,53,50611,53,allow,384,166,218,2,29,1,1
58975,445,0,0,drop,70,70,0,1,0,1,0
60868,443,49136,443,allow,9660,2402,7258,27,46,15,12
55703,445,0,0,drop,70,70,0,1,0,1,0
53557,39731,46000,39731,allow,70,70,0,2,8,2,0
57242,53,53275,53,allow,184,86,98,2,29,1,1
10166,44847,0,0,deny,62,62,0,1,0,1,0
53846,443,62098,443,allow,499,425,74,4,0,3,1
53493,445,0,0,drop,70,70,0,1,0,1,0
49417,38558,0,0,deny,66,66,0,1,0,1,0
49567,445,0,0,drop,66,66,0,1,0,1,0
49812,53,36103,53,allow,1411,98,1313,4,52,2,2
63366,30365,36289,30365,allow,70,70,0,1,4,1,0
49418,27080,21881,27080,allow,238,78,160,2,30,1,1
51734,59825,40402,59825,allow,70,70,0,2,8,2,0
8949,53,8949,53,allow,832,106,726,2,30,1,1
54330,443,28162,443,allow,7329,3011,4318,30,127,14,16
58177,443,64098,443,allow,810,340,470,13,34,6,7
34990,80,36946,80,allow,1534,996,538,10,35,6,4
50658,445,0,0,drop,66,66,0,1,0,1,0
54892,445,0,0,drop,70,70,0,1,0,1,0
57349,53,0,0,allow,222,86,136,2,30,1,1
57096,53,45247,53,allow,198,102,96,2,30,1,1
49192,445,0,0,drop,70,70,0,1,0,1,0
63592,443,55191,443,allow,6485,1871,4614,27,140,14,13
57321,53,25115,53,allow,498,204,294,6,29,3,3
50695,80,16857,80,allow,1426,865,561,9,15,5,4
43910,443,49945,443,allow,10506,2984,7522,30,15,17,13
55267,53,45498,53,allow,168,78,90,2,29,1,1
46901,26672,0,0,deny,60,60,0,1,0,1,0
45627,443,47069,443,allow,7092,1883,5209,21,21,12,9
44258,25,0,0,deny,74,74,0,1,0,1,0
50006,445,0,0,drop,70,70,0,1,0,1,0
37433,443,8364,443,allow,8641,955,7686,19,259,8,11
49197,30188,0,0,deny,62,62,0,1,0,1,0
56396,5900,0,0,deny,60,60,0,1,0,1,0
56924,53,46939,53,allow,177,94,83,2,30,1,1
58180,445,0,0,drop,66,66,0,1,0,1,0
51414,22,0,0,deny,60,60,0,1,0,1,0
27005,27016,64097,27016,allow,880,126,754,2,30,1,1
9130,80,10198,80,allow,318,192,126,6,30,4,2
50422,50584,0,0,deny,62,62,0,1,0,1,0
63714,445,0,0,drop,70,70,0,1,0,1,0
63983,445,0,0,drop,70,70,0,1,0,1,0
65250,22114,0,0,deny,66,66,0,1,0,1,0
63334,37807,0,0,deny,66,66,0,1,0,1,0
55384,53,24803,53,allow,194,102,92,2,30,1,1
49656,443,4978,443,allow,182624,7130,175494,212,132,77,135
51676,445,0,0,drop,70,70,0,1,0,1,0
55454,53,60200,53,allow,202,103,99,2,31,1,1
37988,64147,0,0,deny,66,66,0,1,0,1,0
55016,445,0,0,drop,66,66,0,1,0,1,0
55538,445,0,0,drop,70,70,0,1,0,1,0
51221,9869,40891,9869,allow,870,330,540,12,1298,6,6
52093,443,48994,443,allow,3687037,41923,3645114,3002,34,534,2468
55123,445,0,0,drop,70,70,0,1,0,1,0
65189,53,20195,53,allow,176,90,86,2,31,1,1
59877,443,61626,443,allow,9024,1533,7491,25,110,11,14
54648,445,0,0,drop,70,70,0,1,0,1,0
60346,53,60346,53,allow,241,98,143,2,30,1,1
49743,53,1715,53,allow,210,94,116,2,30,1,1
56320,53,53678,53,allow,183,94,89,2,30,1,1
49480,445,0,0,drop,70,70,0,1,0,1,0
6666,21,6666,21,allow,66,66,0,1,5,1,0
10010,40029,17242,40029,allow,148,86,62,2,29,1,1
31845,55777,0,0,deny,62,62,0,1,0,1,0
55261,53,37106,53,allow,177,94,83,2,30,1,1
54781,445,0,0,drop,70,70,0,1,0,1,0
52096,443,13873,443,allow,4747,3601,1146,18,15,10,8
53705,443,11151,443,allow,499,425,74,4,0,3,1
44388,63874,0,0,deny,66,66,0,1,0,1,0
63385,25174,0,0,deny,66,66,0,1,0,1,0
20112,64147,0,0,deny,62,62,0,1,0,1,0
56645,443,46847,443,allow,7914,1925,5989,20,15,11,9
60848,445,0,0,drop,70,70,0,1,0,1,0
1821,64147,0,0,deny,66,66,0,1,0,1,0
58638,5900,58638,5900,allow,66,66,0,1,4,1,0
65468,443,32669,443,allow,421329,12430,408899,433,16,152,281
45964,3111,0,0,deny,60,60,0,1,0,1,0
65319,53,30506,53,allow,285,103,182,4,44,2,2
64155,60043,0,0,deny,66,66,0,1,0,1,0
65060,35440,0,0,deny,66,66,0,1,0,1,0
56324,445,0,0,drop,70,70,0,1,0,1,0
65115,53,32763,53,allow,167,86,81,2,30,1,1
36886,443,32940,443,allow,2907,1637,1270,20,364,11,9
65220,53,61957,53,allow,811,94,717,2,30,1,1
53505,8102,48744,8102,allow,1495,843,652,10,30,5,5
31602,53,0,0,allow,327,102,225,2,30,1,1
61953,445,0,0,drop,70,70,0,1,0,1,0
48286,443,48286,443,allow,4621,1714,2907,19,26,11,8
65029,53,39227,53,allow,214,102,112,2,29,1,1
59902,443,47216,443,allow,6196,746,5450,17,28,8,9
56662,443,60423,443,allow,1233,730,503,12,25,7,5
55244,445,0,0,drop,70,70,0,1,0,1,0
59841,445,0,0,drop,70,70,0,1,0,1,0
56565,53,34463,53,allow,164,86,78,2,30,1,1
57749,15000,61462,15000,allow,130,70,60,2,6,1,1
55214,53,41945,53,allow,711,87,624,2,31,1,1
50070,445,0,0,drop,70,70,0,1,0,1,0
52462,25174,0,0,deny,62,62,0,1,0,1,0
55628,445,0,0,drop,70,70,0,1,0,1,0
58638,5900,58638,5900,allow,66,66,0,1,4,1,0
56520,53,53336,53,allow,177,94,83,2,31,1,1
53928,15503,0,0,deny,145,145,0,1,0,1,0
62079,30188,0,0,deny,66,66,0,1,0,1,0
49159,53,5839,53,allow,195,86,109,2,30,1,1
61333,445,0,0,drop,66,66,0,1,0,1,0
58911,443,55607,443,allow,5168,700,4468,16,16,7,9
50143,445,0,0,drop,70,70,0,1,0,1,0
65316,53,63877,53,allow,780,93,687,2,30,1,1
18246,64097,0,0,deny,66,66,0,1,0,1,0
17262,25174,0,0,deny,146,146,0,1,0,1,0
29263,50939,0,0,deny,148,148,0,1,0,1,0
443,38956,0,0,deny,82,82,0,1,0,1,0
14255,2767,0,0,deny,62,62,0,1,0,1,0
58856,443,44646,443,allow,4552,2750,1802,27,95,15,12
61406,443,61406,443,allow,4529,1622,2907,19,27,11,8
48706,23393,0,0,deny,60,60,0,1,0,1,0
54755,445,0,0,drop,70,70,0,1,0,1,0
19963,2767,0,0,deny,66,66,0,1,0,1,0
50493,443,36062,443,allow,2147464,35144,2112320,1951,72,540,1411
64789,53,51641,53,allow,199,102,97,2,30,1,1
49676,53,9085,53,allow,200,94,106,2,30,1,1
60953,445,0,0,drop,66,66,0,1,0,1,0
40599,443,12842,443,allow,89724,81316,8408,148,404,69,79
59894,443,37643,443,allow,1537,934,603,14,33,7,7
57470,51413,19647,51413,allow,740725,699740,40985,1031,1411,616,415
62043,25174,0,0,deny,62,62,0,1,0,1,0
49972,53,55153,53,allow,216,110,106,2,30,1,1
56740,443,56740,443,allow,41851,2810,39041,66,45,31,35
58038,51505,0,0,deny,146,146,0,1,0,1,0
61571,445,0,0,drop,70,70,0,1,0,1,0
443,7387,0,0,deny,60,60,0,1,0,1,0
8536,37965,0,0,deny,62,62,0,1,0,1,0
50233,445,0,0,drop,70,70,0,1,0,1,0
47504,443,4278,443,allow,6496,3631,2865,71,606,39,32
33367,80,33367,80,allow,424,198,226,7,141,4,3
58881,445,0,0,drop,70,70,0,1,0,1,0
54248,443,24435,443,allow,499,425,74,4,0,3,1
55525,53,40797,53,allow,210,102,108,2,30,1,1
14429,443,41458,443,allow,4118,2905,1213,27,87,16,11
56366,443,56718,443,allow,7234,4345,2889,27,235,15,12
49827,443,50182,443,allow,5863,1580,4283,17,15,9,8
64957,5555,0,0,deny,60,60,0,1,0,1,0
58023,445,0,0,drop,70,70,0,1,0,1,0
50481,443,29111,443,allow,16160,13969,2191,42,80,23,19
51535,443,24359,443,allow,322,262,60,2,4,1,1
57341,53,40485,53,allow,296,97,199,4,41,2,2
43578,15503,0,0,deny,74,74,0,1,0,1,0
65304,445,0,0,drop,66,66,0,1,0,1,0
40329,80,42227,80,allow,2128,798,1330,14,46,7,7
53176,445,0,0,drop,70,70,0,1,0,1,0
49936,53,12720,53,allow,754,94,660,2,30,1,1
51903,26467,0,0,deny,62,62,0,1,0,1,0
64396,53,1161,53,allow,211,102,109,2,30,1,1
1043,30170,0,0,deny,159,159,0,1,0,1,0
7842,23,0,0,deny,60,60,0,1,0,1,0
56009,53,46044,53,allow,178,94,84,2,30,1,1
49418,53,2882,53,allow,165,86,79,2,30,1,1
49355,53,58716,53,allow,193,102,91,2,29,1,1
49899,7000,49899,7000,allow,758568,17631,740937,772,17,269,503
61736,50584,0,0,deny,66,66,0,1,0,1,0
49949,53,15582,53,allow,193,102,91,2,30,1,1
57930,445,0,0,drop,70,70,0,1,0,1,0
56298,445,0,0,drop,70,70,0,1,0,1,0
43776,7000,43776,7000,allow,3174,1617,1557,17,18,9,8
62296,445,0,0,drop,66,66,0,1,0,1,0
37786,443,52361,443,allow,5544,2626,2918,28,145,15,13
56006,53,22097,53,allow,200,102,98,2,30,1,1
55504,445,0,0,drop,66,66,0,1,0,1,0
45079,31573,0,0,deny,66,66,0,1,0,1,0
57438,53,26523,53,allow,340,110,230,2,29,1,1
55034,443,13403,443,allow,7969,4870,3099,36,360,20,16
63062,53,18913,53,allow,70,70,0,1,30,1,0
51927,63309,55046,63309,allow,70,70,0,2,8,2,0
59982,443,64265,443,allow,7693,1284,6409,24,81,12,12
50472,80,63342,80,allow,12222,3865,8357,23,22,11,12
1024,35894,0,0,deny,62,62,0,1,0,1,0
57356,53,43032,53,allow,780,93,687,2,30,1,1
64198,445,0,0,drop,70,70,0,1,0,1,0
55446,445,0,0,drop,70,70,0,1,0,1,0
50582,53,14787,53,allow,216,110,106,2,30,1,1
58917,445,0,0,drop,70,70,0,1,0,1,0
64567,443,55637,443,allow,272081,11032,261049,304,139,107,197
55573,445,0,0,drop,66,66,0,1,0,1,0
50332,53,12740,53,allow,193,102,91,2,29,1,1
25565,18855,0,0,deny,60,60,0,1,0,1,0
31172,22114,0,0,deny,62,62,0,1,0,1,0
0,0,0,0,allow,320,320,0,5,0,5,0
52900,445,0,0,drop,70,70,0,1,0,1,0
54008,443,44994,443,allow,4249,724,3525,13,15,7,6
51999,37965,0,0,deny,62,62,0,1,0,1,0
50986,445,0,0,drop,70,70,0,1,0,1,0
57943,445,0,0,drop,70,70,0,1,0,1,0
3478,61463,0,0,deny,441,441,0,1,0,1,0
54189,64147,0,0,deny,66,66,0,1,0,1,0
49567,443,55321,443,allow,6408,2531,3877,21,15,11,10
53166,39564,63800,39564,allow,70,70,0,1,5,1,0
41813,443,58792,443,allow,33072,3479,29593,71,98,38,33
63672,53,63672,53,allow,198,90,108,2,30,1,1
59857,445,0,0,drop,66,66,0,1,0,1,0
55619,53,46483,53,allow,183,94,89,2,30,1,1
27005,50019,16642,50019,allow,877,126,751,2,30,1,1
58582,50584,0,0,deny,66,66,0,1,0,1,0
57470,50321,46751,50321,allow,538,166,372,2,1199,1,1
49403,445,0,0,drop,66,66,0,1,0,1,0
42156,80,50916,80,allow,1323,335,988,10,15,5,5
13062,52274,0,0,deny,66,66,0,1,0,1,0
58690,445,0,0,drop,66,66,0,1,0,1,0
55921,443,24781,443,allow,4348,1536,2812,14,121,6,8
49954,53,40035,53,allow,211,102,109,2,31,1,1
57167,53,27604,53,allow,195,102,93,2,30,1,1
51657,445,0,0,drop,70,70,0,1,0,1,0
43747,22114,0,0,deny,62,62,0,1,0,1,0
48786,80,30638,80,allow,1834,1520,314,14,15,9,5
59122,445,0,0,drop,70,70,0,1,0,1,0
58346,443,42517,443,allow,5571,1518,4053,22,614,13,9
63389,445,0,0,drop,66,66,0,1,0,1,0
32971,443,32971,443,allow,18895,2061,16834,34,17,18,16
58627,25174,0,0,deny,62,62,0,1,0,1,0
27005,27333,40989,27333,allow,890,126,764,2,30,1,1
60914,53,60914,53,allow,180,82,98,2,29,1,1
63033,443,16495,443,allow,6869,3059,3810,30,123,15,15
49418,30000,55086,30000,allow,280,78,202,2,30,1,1
60970,445,0,0,drop,66,66,0,1,0,1,0
65389,53,2887,53,allow,215,102,113,2,30,1,1
50676,445,0,0,drop,66,66,0,1,0,1,0
60246,44612,0,0,deny,66,66,0,1,0,1,0
57406,53,8433,53,allow,194,102,92,2,31,1,1
49341,53,42621,53,allow,198,101,97,2,30,1,1
58263,443,17697,443,allow,12494,5331,7163,48,122,21,27
59955,25,59955,25,allow,1656,677,979,21,16,10,11
27824,51505,0,0,deny,146,146,0,1,0,1,0
55706,53,23729,53,allow,209,110,99,2,30,1,1
41592,443,47156,443,allow,2913,1752,1161,15,15,9,6
64681,35993,0,0,deny,62,62,0,1,0,1,0
51775,57887,37993,57887,allow,66,66,0,1,5,1,0
56773,53,53330,53,allow,183,94,89,2,29,1,1
57610,443,60687,443,allow,4327,674,3653,14,25,8,6
58811,53976,0,0,deny,62,62,0,1,0,1,0
26531,37965,0,0,deny,62,62,0,1,0,1,0
54628,445,0,0,drop,70,70,0,1,0,1,0
49509,443,19603,443,allow,4091,1015,3076,15,27,8,7
46701,1433,0,0,deny,60,60,0,1,0,1,0
62212,445,0,0,drop,70,70,0,1,0,1,0
54023,443,2526,443,allow,7653,1188,6465,21,16,12,9
29268,53,40863,53,allow,220,78,142,2,30,1,1
65007,53,49517,53,allow,330,94,236,4,55,2,2
50775,445,0,0,drop,66,66,0,1,0,1,0
61993,445,0,0,drop,66,66,0,1,0,1,0
27005,12345,8943,12345,allow,898,126,772,2,31,1,1
63807,445,0,0,drop,70,70,0,1,0,1,0
49418,27015,40733,27015,allow,242,78,164,2,30,1,1
59893,80,45322,80,allow,130,70,60,2,15,1,1
58186,443,61282,443,allow,5086,3296,1790,36,56,18,18
50593,64147,0,0,deny,62,62,0,1,0,1,0
8486,56205,0,0,deny,66,66,0,1,0,1,0
61286,443,41653,443,allow,248071,7320,240751,269,268,89,180
49505,445,0,0,drop,70,70,0,1,0,1,0
53071,25174,0,0,deny,66,66,0,1,0,1,0
59435,37807,0,0,deny,66,66,0,1,0,1,0
60977,445,0,0,drop,70,70,0,1,0,1,0
49686,53,55592,53,allow,183,94,89,2,30,1,1
59242,443,7294,443,allow,7192,2002,5190,24,360,11,13
4110,35440,0,0,deny,66,66,0,1,0,1,0
49631,53,37899,53,allow,184,102,82,2,30,1,1
55382,53,44759,53,allow,738,86,652,2,31,1,1
49272,53,2689,53,allow,198,102,96,2,29,1,1
49575,80,43723,80,allow,318,192,126,6,43,4,2
55748,53,59262,53,allow,188,96,92,2,31,1,1
57468,57470,0,0,deny,66,66,0,1,0,1,0
52451,56205,0,0,deny,66,66,0,1,0,1,0
49255,44847,0,0,deny,66,66,0,1,0,1,0
61808,445,0,0,drop,70,70,0,1,0,1,0
443,11817,0,0,deny,74,74,0,1,0,1,0
56838,53,39774,53,allow,177,94,83,2,30,1,1
51568,445,0,0,drop,70,70,0,1,0,1,0
52323,443,4848,443,allow,454059,23387,430672,602,76,275,327
53745,443,56954,443,allow,499,425,74,4,0,3,1
26900,27017,38519,27017,allow,422,164,258,6,30,3,3
52232,53,0,0,deny,71,71,0,1,0,1,0
36993,443,63240,443,allow,7768,3071,4697,23,17,12,11
32813,53,32813,53,allow,414,268,146,3,33,2,1
50134,53,12196,53,allow,768,99,669,2,30,1,1
55913,53,19739,53,allow,177,94,83,2,30,1,1
57366,53,63370,53,allow,745,93,652,2,31,1,1
62468,445,0,0,drop,70,70,0,1,0,1,0
61707,80,47062,80,allow,134,60,74,3,4,2,1
45237,53,45237,53,allow,235,90,145,2,33,1,1
57363,53,3624,53,allow,193,102,91,2,30,1,1
2267,53,13184,53,allow,826,826,0,8,44,8,0
59312,22,59312,22,deny,327,140,187,4,0,2,2
58638,5900,0,0,deny,62,62,0,1,0,1,0
3792,52700,0,0,deny,62,62,0,1,0,1,0
51794,53911,18093,53911,allow,70,70,0,1,5,1,0
54246,80,56298,80,allow,506,292,214,8,16,5,3
50336,445,0,0,drop,70,70,0,1,0,1,0
55372,53,41205,53,allow,271,93,178,4,43,2,2
44383,443,25298,443,allow,14780,11289,3491,59,219,32,27
50044,445,0,0,drop,70,70,0,1,0,1,0
56255,445,0,0,drop,70,70,0,1,0,1,0
23001,64147,0,0,deny,62,62,0,1,0,1,0
65516,53,16518,53,allow,209,110,99,2,31,1,1
7744,32480,0,0,deny,62,62,0,1,0,1,0
64093,64828,28561,64828,allow,66,66,0,2,7,2,0
49308,53,0,0,allow,180,80,100,2,30,1,1
61229,445,0,0,drop,66,66,0,1,0,1,0
57790,443,14547,443,allow,6321,3341,2980,19,135,9,10
49826,443,11659,443,allow,6105,852,5253,17,77,9,8
65503,53,29061,53,allow,177,94,83,2,30,1,1
51432,80,62424,80,allow,1675,539,1136,8,178,5,3
56114,53,31669,53,allow,194,86,108,2,30,1,1
57798,445,0,0,drop,70,70,0,1,0,1,0
59259,80,59259,80,allow,101244,15308,85936,165,15,53,112
37075,80,59950,80,allow,1597,783,814,10,15,5,5
51808,46390,34181,46390,allow,70,70,0,1,4,1,0
58963,445,0,0,drop,66,66,0,1,0,1,0
37460,443,55415,443,allow,2885,1732,1153,16,256,9,7
34179,80,3058,80,allow,2137,1258,879,11,150,6,5
50934,80,52977,80,allow,10213447,100765,10112682,8215,121,1412,6803
57325,37965,0,0,deny,62,62,0,1,0,1,0
61527,443,62594,443,allow,17161,1619,15542,18,143,4,14
48706,23393,0,0,deny,60,60,0,1,0,1,0
65305,445,0,0,drop,66,66,0,1,0,1,0
55258,443,6481,443,allow,1786,172,1614,7,120,3,4
59422,53,43330,53,allow,168,78,90,2,30,1,1
55058,53,43398,53,allow,216,110,106,2,31,1,1
50379,443,5364,443,allow,6748,1843,4905,21,29,11,10
63388,445,0,0,drop,70,70,0,1,0,1,0
64063,37832,22712,37832,allow,70,70,0,1,4,1,0
53512,23280,49318,23280,allow,1950,957,993,17,17,10,7
57127,53,41259,53,allow,195,102,93,2,30,1,1
57147,53,3974,53,allow,166,86,80,2,31,1,1
64074,53,3754,53,allow,202,103,99,2,31,1,1
51558,37965,0,0,deny,72,72,0,1,0,1,0
41047,443,9579,443,allow,6423,744,5679,16,16,9,7
49602,53,1592,53,allow,178,94,84,2,30,1,1
26053,33720,0,0,deny,160,160,0,1,0,1,0
9058,443,18160,443,allow,5655,934,4721,16,130,8,8
14148,1,0,0,deny,62,62,0,1,0,1,0
53890,23310,38031,23310,allow,70,70,0,1,4,1,0
64790,53,60024,53,allow,178,94,84,2,29,1,1
60447,36396,58005,36396,allow,70,70,0,1,5,1,0
50301,80,40498,80,allow,7979,802,7177,17,39,8,9
64637,53,50285,53,allow,188,96,92,2,30,1,1
63074,443,53301,443,allow,384,166,218,2,29,1,1
50383,443,21192,443,allow,452,386,66,4,1,3,1
40598,23,0,0,deny,60,60,0,1,0,1,0
25309,53,25309,53,allow,371,237,134,3,33,2,1
64154,53,35293,53,allow,194,102,92,2,29,1,1
47913,25174,0,0,deny,62,62,0,1,0,1,0
49665,53,61260,53,allow,361,118,243,4,33,2,2
10978,8443,10978,8443,allow,66,66,0,1,5,1,0
11754,25174,0,0,deny,62,62,0,1,0,1,0
59219,80,51900,80,allow,1658,1344,314,10,15,5,5
50225,445,0,0,drop,70,70,0,1,0,1,0
57137,53,36481,53,allow,279,96,183,4,31,2,2
49982,53,15818,53,allow,322,94,228,4,49,2,2
31330,15503,0,0,deny,145,145,0,1,0,1,0
36712,53,0,0,allow,138,69,69,2,30,1,1
54790,1433,0,0,deny,60,60,0,1,0,1,0
35608,443,39608,443,allow,5007,3053,1954,24,394,8,16
54355,443,13555,443,allow,15334,4707,10627,28,24,14,14
53152,443,44569,443,allow,16706,6162,10544,39,29,19,20
61229,443,47952,443,allow,12708,2798,9910,36,258,13,23
59442,53,59442,53,allow,235,90,145,2,33,1,1
63778,445,0,0,drop,66,66,0,1,0,1,0
56219,53,57925,53,allow,177,94,83,2,30,1,1
53580,48066,12026,48066,allow,70,70,0,1,5,1,0
52200,42430,1127,42430,allow,70,70,0,1,5,1,0
64850,53,36878,53,allow,196,102,94,2,31,1,1
56993,53,24692,53,allow,184,102,82,2,29,1,1
54045,445,0,0,drop,70,70,0,1,0,1,0
49191,35440,0,0,deny,62,62,0,1,0,1,0
62924,993,52929,993,allow,9376,4359,5017,86,19,44,42
52230,47803,46448,47803,allow,136,136,0,3,14,3,0
54130,53,45665,53,allow,168,78,90,2,30,1,1
36998,80,39862,80,allow,130,70,60,2,15,1,1
62492,445,0,0,drop,66,66,0,1,0,1,0
49532,443,49532,443,allow,20488,16649,3839,30,24,18,12
55358,445,0,0,drop,66,66,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
53236,443,39010,443,allow,41247,1363,39884,51,37,13,38
55744,80,6834,80,allow,5146,3694,1452,20,249,10,10
61190,445,0,0,drop,66,66,0,1,0,1,0
49350,80,17216,80,allow,2485,529,1956,12,17,6,6
63171,5228,60967,5228,allow,3535,1973,1562,36,3961,18,18
52660,445,0,0,drop,66,66,0,1,0,1,0
31727,57470,0,0,deny,62,62,0,1,0,1,0
